id;station_code;maintenance_id;equipment_id;work_type;usage;description;maintenance_date
6719;KUEL;KUEL-4;ZZ-KUEL-2019-2;Penggantian;;00000;2019-04-04
6720;KUEL;KUEL-4;ZZ-KUEL-2019-3;Penggantian;;00000;2019-04-04
6721;KUEL;KUEL-4;ZZ-KUEL-2019-4;Penggantian;;00000;2019-04-04
6722;KUEL;KUEL-5;ZZ-KUEL-2020;Penggantian;;00000;2020-07-31
6723;KUEL;KUEL-5;ZZ-KUEL-2020-2;Penggantian;;00000;2020-07-31
6724;KUEL;KUEL-5;ZZ-KUEL-2020-3;Penggantian;;00000;2020-07-31
6725;KUEL;KUEL-5;CIS-KUEL-2020;Penggantian;;00000;2020-07-31
6726;KUEL;KUEL-6;ZZ-KUEL-2022;Penggantian;;00000;2022-05-30
6727;KUEL;KUEL-6;ZZ-KUEL-2022-2;Penggantian;;00000;2022-05-30
6728;KUEL;KUEL-6;ZZ-KUEL-2022-3;Penggantian;;00000;2022-05-30
6729;KUGE;KUGE-2;ZZ-KUGE-2019;Penggantian;;00000;2019-04-12
6730;KUGE;KUGE-2;ZZ-KUGE-2019-2;Penggantian;;00000;2019-04-12
6731;KUGE;KUGE-2;ZZ-KUGE-2019-3;Penggantian;;00000;2019-04-12
6732;KUGE;KUGE-3;SA-KUGE-2021;Penggantian;;00000;2021-08-18
6733;KUGE;KUGE-3;D-KUGE-2021;Penggantian;;00000;2021-08-18
6734;KUGE;KUGE-3;ZZ-KUGE-2021;Penggantian;;00000;2021-08-18
6735;KUGE;KUGE-3;ZZ-KUGE-2021-2;Penggantian;;00000;2021-08-18
6736;KUGE;KUGE-3;ZZ-KUGE-2021-3;Penggantian;;00000;2021-08-18
6737;KUGE;KUGE-3;ZZ-KUGE-2021-4;Penggantian;;00000;2021-08-18
6738;KUGE;KUGE-3;ZZ-KUGE-2021-5;Penggantian;;00000;2021-08-18
6739;KUGE;KUGE-3;ZZ-KUGE-2021-6;Penggantian;;00000;2021-08-18
6740;KUGE;KUGE-3;ZZ-KUGE-2021-7;Penggantian;;00000;2021-08-18
6741;KUGE;KUGE-3;ZZ-KUGE-2021-8;Penggantian;;00000;2021-08-18
6742;KUGE;KUGE-4;ZZ-KUGE-2022;Penggantian;;00000;2022-05-22
6743;KUGE;KUGE-4;ZZ-KUGE-2022-2;Penggantian;;00000;2022-05-22
6744;KUGE;KUGE-4;ZZ-KUGE-2022-3;Penggantian;;00000;2022-05-22
6745;KUGE;KUGE-4;;Lain-lain;;00000;2022-05-22
6746;KULA;KULA-2;ZZ-KULA-2019;Penggantian;;00000;2019-04-08
6747;KULA;KULA-2;ZZ-KULA-2019-2;Penggantian;;00000;2019-04-08
6748;KULA;KULA-2;;Lain-lain;;00000;2019-04-08
6749;KULA;KULA-3;SA-KULA-2021;Penggantian;;00000;2021-08-14
6750;KULA;KULA-3;D-KULA-2021;Penggantian;;00000;2021-08-14
6751;KULA;KULA-3;ZZ-KULA-2021;Penggantian;;00000;2021-08-14
6752;KULA;KULA-3;ZZ-KULA-2021-2;Penggantian;;00000;2021-08-14
6753;KULA;KULA-3;ZZ-KULA-2021-3;Penggantian;;00000;2021-08-14
6754;KULA;KULA-3;ZZ-KULA-2021-4;Penggantian;;00000;2021-08-14
6755;KULA;KULA-3;ZZ-KULA-2021-5;Penggantian;;00000;2021-08-14
6756;KULA;KULA-3;ZZ-KULA-2021-6;Penggantian;;00000;2021-08-14
6757;KULA;KULA-3;;Lain-lain;;00000;2021-08-14
6758;KULA;KULA-4;D-KULA-2022;Penggantian;;00000;2022-05-26
6759;KULA;KULA-4;ZZ-KULA-2022;Penggantian;;00000;2022-05-26
6760;KULA;KULA-4;ZZ-KULA-2022-2;Penggantian;;00000;2022-05-26
6761;KULA;KULA-4;;Lain-lain;;00000;2022-05-26
6762;KUMA;KUMA-1;ZZ-KUMA-2018;Penggantian;;00000;2018-09-21
6763;KUMA;KUMA-1;ZZ-KUMA-2018-2;Penggantian;;00000;2018-09-21
6764;KUMA;KUMA-1;ZZ-KUMA-2018-3;Penggantian;;00000;2018-09-21
6765;KUMA;KUMA-1;ZZ-KUMA-2018-4;Penggantian;;00000;2018-09-21
6766;KUMA;KUMA-1;;Lain-lain;;00000;2018-09-21
6767;KUMA;KUMA-2;D-KUMA-2020;Penggantian;;00000;2020-07-26
6768;KUMA;KUMA-2;;Lain-lain;;00000;2020-07-26
6769;KUMA;KUMA-2;ZZ-KUMA-2020;Penggantian;;00000;2020-07-26
6770;KUMA;KUMA-3;SA-KUMA-2021;Penggantian;;00000;2021-08-22
6771;KUMA;KUMA-3;D-KUMA-2021;Penggantian;;00000;2021-08-22
6772;KUMA;KUMA-3;ZZ-KUMA-2021;Penggantian;;00000;2021-08-22
6773;KUMA;KUMA-3;ZZ-KUMA-2021-2;Penggantian;;00000;2021-08-22
6774;KUMA;KUMA-3;ZZ-KUMA-2021-3;Penggantian;;00000;2021-08-22
6775;KUMA;KUMA-3;ZZ-KUMA-2021-4;Penggantian;;00000;2021-08-22
6776;KUMA;KUMA-3;ZZ-KUMA-2021-5;Penggantian;;00000;2021-08-22
6777;KUMA;KUMA-3;ZZ-KUMA-2021-6;Penggantian;;00000;2021-08-22
6778;KUMA;KUMA-3;ZZ-KUMA-2021-7;Penggantian;;00000;2021-08-22
6779;KUMA;KUMA-3;ZZ-KUMA-2021-8;Penggantian;;00000;2021-08-22
6780;KUMA;KUMA-4;ZZ-KUMA-2022;Penggantian;;00000;2022-06-03
6781;KUMA;KUMA-4;;Lain-lain;;00000;2022-06-03
6782;KWSI;KWSI-2;SA-KWSI-2019;Penggantian;;00000;2019-08-03
6783;KWSI;KWSI-2;ZZ-KWSI-2019;Penggantian;;00000;2019-08-03
6784;KWSI;KWSI-2;ZZ-KWSI-2019-2;Penggantian;;00000;2019-08-03
6785;KWSI;KWSI-2;ZZ-KWSI-2019-3;Penggantian;;00000;2019-08-03
6786;KWSI;KWSI-2;ZZ-KWSI-2019-4;Penggantian;;00000;2019-08-03
6787;KWSI;KWSI-2;ZZ-KWSI-2019-5;Penggantian;;00000;2019-08-03
6788;KWSI;KWSI-3;;Pembersihan;;00000;2020-08-27
6789;KWSI;KWSI-4;ZZ-KWSI-2022;Penggantian;;00000;2022-08-10
6790;KWSI;KWSI-4;ZZ-KWSI-2022-2;Penggantian;;00000;2022-08-10
6791;KWSI;KWSI-4;ZZ-KWSI-2022-3;Penggantian;;00000;2022-08-10
6792;KWSI;KWSI-4;CIS-KWSI-2022;Penggantian;;00000;2022-08-10
6793;KWSI;KWSI-4;ZZ-KWSI-2022-4;Penggantian;;00000;2022-08-10
6794;KWSI;KWSI-4;ZZ-KWSI-2022-5;Penggantian;;00000;2022-08-10
6795;KWSI;KWSI-4;SA-KWSI-2022;Penggantian;;00000;2022-08-10
6796;KWSI;KWSI-4;ZZ-KWSI-2022-6;Penggantian;;00000;2022-08-10
6797;KWSI;KWSI-4;ZZ-KWSI-2022-7;Penggantian;;00000;2022-08-10
6798;KWSI;KWSI-4;D-KWSI-2022;Penggantian;;00000;2022-08-10
6799;KWSI;KWSI-4;ZZ-KWSI-2022-8;Penggantian;;00000;2022-08-10
6800;KWSI;KWSI-4;ZZ-KWSI-2022-9;Penggantian;;00000;2022-08-10
6801;LABA;LABA-1;ZZ-LABA-2018;Penggantian;;00000;2018-03-24
6802;LABA;LABA-2;ZZ-LABA-2020;Penggantian;;00000;2020-08-27
6803;LABA;LABA-2;ZZ-LABA-2020-2;Penggantian;;00000;2020-08-27
6804;LABA;LABA-2;ZZ-LABA-2020-3;Penggantian;;00000;2020-08-27
6805;LABA;LABA-2;CIS-LABA-2020;Penggantian;;00000;2020-08-27
6806;LABA;LABA-2;D-LABA-2020;Penggantian;;00000;2020-08-27
6807;LABA;LABA-3;ZZ-LABA-2021;Penggantian;;00000;2021-09-17
6808;LABA;LABA-3;ZZ-LABA-2021-2;Penggantian;;00000;2021-09-17
6809;LABA;LABA-3;ZZ-LABA-2021-3;Penggantian;;00000;2021-09-17
6810;LABA;LABA-4;ZZ-LABA-2022;Penggantian;;00000;2022-07-22
6811;LABA;LABA-4;ZZ-LABA-2022-2;Penggantian;;00000;2022-07-22
6812;LABA;LABA-4;D-LABA-2022;Penggantian;;0000;2022-07-22
6813;LATA;LATA-1;SA-LATA-2018;Penggantian;;00000;2018-09-06
6814;LATA;LATA-1;ZZ-LATA-2018;Penggantian;;00000;2018-09-06
6815;LATA;LATA-2;ZZ-LATA-2020;Penggantian;;00000;2020-06-25
6816;LATA;LATA-2;ZZ-LATA-2020-2;Penggantian;;00000;2020-06-25
6817;LATA;LATA-3;ZZ-LATA-2022;Penggantian;;00000;2022-10-02
6818;LATA;LATA-3;ZZ-LATA-2022-2;Penggantian;;00000;2022-10-02
6819;LATA;LATA-3;CIS-LATA-2022;Penggantian;;00000;2022-10-02
6820;LATA;LATA-3;;Lain-lain;;00000;2022-10-02
6821;LFTI;LFTI-1;ZZ-LFTI-2018;Penggantian;;00000;2018-09-25
6822;LFTI;LFTI-1;ZZ-LFTI-2018-2;Penggantian;;00000;2018-09-25
6823;LFTI;LFTI-1;D-LFTI-2018;Penggantian;;00000;2018-09-25
6824;LFTI;LFTI-1;SA-LFTI-2018;Penggantian;;00000;2018-09-25
6825;LFTI;LFTI-1;ZZ-LFTI-2018-3;Penggantian;;00000;2018-09-25
6826;LFTI;LFTI-2;ZZ-LFTI-2020;Penggantian;;00000;2020-09-01
6827;LFTI;LFTI-2;ZZ-LFTI-2020-2;Penggantian;;00000;2020-09-01
6828;LFTI;LFTI-2;ZZ-LFTI-2020-3;Penggantian;;00000;2020-09-01
6829;LFTI;LFTI-2;D-LFTI-2020;Penggantian;;00000;2020-09-01
6830;LFTI;LFTI-2;SA-LFTI-2020;Penggantian;;00000;2020-09-01
6831;LFTI;LFTI-3;ZZ-LFTI-2022;Penggantian;;00000;2022-05-30
6832;LFTI;LFTI-3;ZZ-LFTI-2022-2;Penggantian;;00000;2022-05-30
6833;LFTI;LFTI-3;ZZ-LFTI-2022-3;Penggantian;;00000;2022-05-30
6834;LFTI;LFTI-3;ZZ-LFTI-2022-4;Penggantian;;00000;2022-05-30
6835;MAKO;MAKO-1;ZZ-MAKO-2018;Penggantian;;00000;2018-07-16
6836;MAKO;MAKO-1;ZZ-MAKO-2018-2;Penggantian;;00000;2018-07-16
6837;MAKO;MAKO-1;;Lain-lain;;00000;2018-07-16
6838;MAKO;MAKO-1;CIS-MAKO-2018;Penggantian;;00000;2018-07-16
6839;MAKO;MAKO-1;;Lain-lain;;00000;2018-07-16
6840;MAKO;MAKO-1;;Lain-lain;;00000;2018-07-16
6841;MAKO;MAKO-2;ZZ-MAKO-2020;Penggantian;;00000;2020-07-01
6842;MAKO;MAKO-2;ZZ-MAKO-2020-2;Penggantian;;00000;2020-07-01
6843;MAKO;MAKO-2;ZZ-MAKO-2020-3;Penggantian;;00000;2020-07-01
6844;MAKO;MAKO-2;;Perbaikan;;00000;2020-07-01
6845;MAKO;MAKO-3;ZZ-MAKO-2021;Penggantian;;00000;2021-05-02
6846;MAKO;MAKO-3;CIS-MAKO-2021;Penggantian;;00000;2021-05-02
6847;MAKO;MAKO-3;ZZ-MAKO-2021-2;Penggantian;;00000;2021-05-02
6848;MAKO;MAKO-3;ZZ-MAKO-2021-3;Penggantian;;00000;2021-05-02
6849;MAKO;MAKO-3;ZZ-MAKO-2021-4;Penggantian;;00000;2021-05-02
6850;MAKO;MAKO-3;ZZ-MAKO-2021-5;Penggantian;;00000;2021-05-02
6851;MAPI;MAPI-1;SA-MAPI-2018;Penggantian;;00000;2018-04-30
6852;MAPI;MAPI-1;ZZ-MAPI-2018;Penggantian;;00000;2018-04-30
6853;MAPI;MAPI-1;ZZ-MAPI-2018-2;Penggantian;;00000;2018-04-30
6854;MAPI;MAPI-1;ZZ-MAPI-2018-3;Penggantian;;00000;2018-04-30
6855;MAPI;MAPI-2;ZZ-MAPI-2020;Penggantian;;00000;2020-12-01
6856;MAPI;MAPI-2;ZZ-MAPI-2020-2;Penggantian;;00000;2020-12-01
6857;MAPI;MAPI-2;ZZ-MAPI-2020-3;Penggantian;;00000;2020-12-01
6858;MAPI;MAPI-2;ZZ-MAPI-2020-4;Penggantian;;00000;2020-12-01
6859;MAPI;MAPI-2;ZZ-MAPI-2020-5;Penggantian;;00000;2020-12-01
6860;MAPI;MAPI-2;;Perbaikan;;00000;2020-12-01
6861;MAPI;MAPI-3;SA-MAPI-2021;Penggantian;;00000;2021-09-28
6862;MAPI;MAPI-3;D-MAPI-2021;Penggantian;;00000;2021-09-28
6863;MAPI;MAPI-3;CIS-MAPI-2021;Penggantian;;00000;2021-09-28
6864;MAPI;MAPI-3;ZZ-MAPI-2021;Penggantian;;00000;2021-09-28
6865;MAPI;MAPI-3;ZZ-MAPI-2021-2;Penggantian;;00000;2021-09-28
6866;MAPI;MAPI-3;ZZ-MAPI-2021-3;Penggantian;;00000;2021-09-28
6867;MAPI;MAPI-3;ZZ-MAPI-2021-4;Penggantian;;00000;2021-09-28
6868;MAPI;MAPI-4;ZZ-MAPI-2022;Penggantian;;00000;2022-10-25
6869;MAPI;MAPI-4;ZZ-MAPI-2022-2;Penggantian;;00000;2022-10-25
6870;MAPI;MAPI-4;ZZ-MAPI-2022-3;Penggantian;;00000;2022-10-25
6871;MAPI;MAPI-4;ZZ-MAPI-2022-4;Penggantian;;00000;2022-10-25
6872;MAPI;MAPI-4;ZZ-MAPI-2022-5;Penggantian;;00000;2022-10-25
6873;MAPI;MAPI-4;;Pemasangan;;00000;2022-10-25
6874;MBJN;MBJN-2;ZZ-MBJN-2020;Penggantian;;00000;2020-03-27
6875;MBJN;MBJN-2;ZZ-MBJN-2020-2;Penggantian;;00000;2020-03-27
6876;MBJN;MBJN-2;ZZ-MBJN-2020-3;Penggantian;;00000;2020-03-27
6877;MBJN;MBJN-2;;Lain-lain;;00000;2020-03-27
6878;MBJN;MBJN-2;;Lain-lain;;00000;2020-03-27
6879;MBJN;MBJN-3;ZZ-MBJN-2020-4;Penggantian;;00000;2020-09-29
6880;MBJN;MBJN-4;ZZ-MBJN-2021;Penggantian;;00000;2021-06-22
6881;MBJN;MBJN-4;ZZ-MBJN-2021-2;Penggantian;;00000;2021-06-22
6882;MBJN;MBJN-4;SA-MBJN-2021;Penggantian;;00000;2021-06-22
6883;MBJN;MBJN-4;D-MBJN-2021;Penggantian;;00000;2021-06-22
6884;MBJN;MBJN-4;ZZ-MBJN-2021-3;Penggantian;;00000;2021-06-22
6885;MBJN;MBJN-4;ZZ-MBJN-2021-4;Penggantian;;00000;2021-06-22
6886;MBJN;MBJN-4;ZZ-MBJN-2021-5;Penggantian;;00000;2021-06-22
6887;MBJN;MBJN-5;;Instalasi;;00000;2022-03-28
6888;MBJN;MBJN-5;;Instalasi;;00000;2022-03-28
6889;MBJN;MBJN-5;ZZ-MBJN-2022;Penggantian;;00000;2022-03-28
6890;MBJN;MBJN-5;;Lain-lain;;00000;2022-03-28
6891;MEBA;MEBA-1;ZZ-MEBA-2018;Penggantian;;00000;2018-11-11
6892;MEBA;MEBA-1;ZZ-MEBA-2018-2;Penggantian;;00000;2018-11-11
6893;MEBA;MEBA-2;ZZ-MEBA-2019;Penggantian;;00000;2019-08-10
6894;MEBA;MEBA-2;ZZ-MEBA-2019-2;Penggantian;;00000;2019-08-10
6895;MEBA;MEBA-2;ZZ-MEBA-2019-3;Penggantian;;00000;2019-08-10
6896;MEBA;MEBA-2;ZZ-MEBA-2019-4;Penggantian;;00000;2019-08-10
6897;MEBA;MEBA-2;SA-MEBA-2019;Penggantian;;00000;2019-08-10
6898;MEBA;MEBA-3;ZZ-MEBA-2020;Penggantian;;00000;2020-08-31
6899;MEBA;MEBA-3;ZZ-MEBA-2020-2;Penggantian;;00000;2020-08-31
